name,price_level,rating,city
Pizza Management Co,-1,5,Hays
Pizza Plus,2,4.3,Ness City
The Timken Hill Bar & Grill,-1,4.8,Timken
Tiger Burgers,-1,4.6,Hays
Taco Shop,-1,4.2,Hays
Golden Griddle,2,4.2,Hays
Paisley Pear Wine Bar, Bistro and Market,-1,4.6,Hays
Godfather's Pizza Express,2,-1,Hays
TRIO Tap House,2,4.3,Hays
Tryyaki Asian Cuisine,-1,3.9,Hays
QDOBA Mexican Eats,1,4.2,Hays
SUBWAY®Restaurants,1,4,Hays
A&W All American Food,1,1.6,Hays
Hickok's Steakhouse,-1,4.1,Hays
JT TRAVEL PLAZA SCHLOTZSKY'S-CINNABON,-1,3,Hays
Wendy's,1,4.1,Hays
SUBWAY®Restaurants,1,3.7,Ellis
The Cliff House at Pikes Peak,-1,4.6,Manitou Springs
The Broadmoor,-1,4.7,Colorado Springs
Cheyenne Mountain Colorado Springs, A Dolce Resort,-1,4.3,Colorado Springs
Mountain View Restaurant,2,4.1,Colorado Springs
SUBWAY®Restaurants,1,3.8,Cañon City
Papa John's Pizza,1,3,Colorado Springs
Jake and Telly’s Greek Taverna,2,4.4,Colorado Springs
Jimmy John's,1,3.8,Colorado Springs
Phantom Canyon Brewing Company,2,4.1,Colorado Springs
Warehouse Restaurant & Gallery,2,4.3,Colorado Springs
Edelweiss German Restaurant,2,4.5,Colorado Springs
Joseph's Fine Dining,3,4.3,Colorado Springs
SUBWAY®Restaurants,1,3.6,Colorado Springs
Century Casino & Hotel Cripple Creek,-1,4.2,Cripple Creek
Pepper Tree Restaurant,3,4.7,Colorado Springs
Thunder and Buttons II,2,4.3,Colorado Springs
Rustler's Country Cafe,-1,2.2,Colorado Springs
Texas Roadhouse,2,4.4,Colorado Springs
Rustler's Country Cafe,-1,4,Colorado Springs
Little Caesars Pizza,1,3.7,Colorado Springs
Bristol Brewing Company,-1,4.3,Colorado Springs
Mac Kenzie's Chop House,3,4.4,Colorado Springs
Chipotle Mexican Grill,1,4,Colorado Springs
White Water Bar & Grill,2,4.2,Cañon City
Papa Murphy's Take 'N' Bake Pizza,1,4.6,Colorado Springs
China Wok,2,3.9,Colorado Springs
SUBWAY®Restaurants,1,4,Cañon City
Taco Bell,1,3.6,Colorado Springs
SUBWAY®Restaurants,1,4,Woodland Park
SUBWAY®Restaurants,1,3.9,Penrose
SUBWAY®Restaurants,1,3.1,Florence
Buffalo Wild Wings,2,3.7,Colorado Springs
King's Chef Diner,2,4.6,Colorado Springs
Carrabba's Italian Grill,2,4.2,Colorado Springs
The Wines of Colorado,2,4.3,Cascade
Garden of the Gods Trading Post,-1,4.6,Manitou Springs
China Garden Restaurant,-1,4.4,Cañon City
Cliff House Dining Room,3,4.3,Manitou Springs
Little Nepal: Indian Restaurant & Bar,2,4.2,Colorado Springs
SUBWAY®Restaurants,1,4.3,Florissant
King's Chef Diner,1,4.6,Colorado Springs
Subway,1,3.1,Colorado Springs
Chili's Grill & Bar,2,3.9,Cañon City
Jimmy John's,1,3.8,Colorado Springs
Blackjack Pizza & Salads,1,4.5,Colorado Springs
Pizza Hut,1,3.2,Colorado Springs
Jack Quinn's Irish Pub and Restaurant,2,4.5,Colorado Springs
Subway,1,3,Colorado Springs
Carlos Miguels Mexican Bar,2,3.9,Colorado Springs
Western Sky Concessions,-1,-1,Colorado Springs
Romano's Macaroni Grill,2,3.8,Colorado Springs
Panda Express,1,3.4,Colorado Springs
SUBWAY®Restaurants,1,4.1,Manitou Springs
Olde World Bagel & Deli,2,4.1,Colorado Springs
Oscar's Tejon Street,2,4,Colorado Springs
Famous Steak House,3,4.4,Colorado Springs
Paravicini's Italian Bistro,2,4.5,Colorado Springs
Shuga's,2,4.5,Colorado Springs
Briarhurst Manor Estate,3,4.4,Manitou Springs
Momo Sushi Bar. Wok & Grill,2,4.5,Cañon City
Subway,1,2.6,Delta
SUBWAY®Restaurants,1,4.1,Montrose
SUBWAY®Restaurants,1,4,Paonia
SUBWAY®Restaurants,1,4.1,Olathe
Camp Robber,2,4.3,Montrose
Pizza Hut,1,3.2,Montrose
Guru's Restaurant,2,4.5,Montrose
Pahgre's,2,4.4,Montrose
Frito-Lay,1,-1,Olathe
Arby's,1,3.9,Montrose
SUBWAY®Restaurants,1,4.4,Delta
The Stockyards,2,4.1,Delta
Ted Nelson's Steakhouse,2,4.7,Montrose
El Jimador,2,4.2,Montrose
Denny's,1,3.9,Montrose
Applebee’s Grill + Bar,2,4.1,Montrose
Rib City - Montrose,2,4.2,Montrose
Taco Bell,1,3.7,Delta
Panda Palace,-1,4.3,Montrose
Domino's Pizza,1,4.2,Delta
Horsefly Brewing Company,2,4,Montrose
Amelia's Hacienda Restaurante,2,3.9,Montrose
Wendy's,1,3.5,Delta
Domino's Pizza,1,4.4,Montrose
A&W All-American Food,1,4.2,Montrose
Arrowhead Mountain Lodge,-1,4.7,Cimarron
The Stone House,2,4.6,Montrose
Chili's Grill & Bar,2,4.1,Montrose
Taco Bell,1,3.8,Montrose
Taco Time,1,4.2,Delta
RNR Sports Bar,-1,3.8,Montrose
QDOBA Mexican Eats,1,4.4,Montrose
Wienerschnitzel,1,3.4,Montrose
Colorado Boy,2,4.6,Montrose
Mc Donald's,1,3.6,Montrose
Sonic Drive-In,1,3.6,Montrose
Papa Murphy's Take 'N' Bake Pizza,1,4.7,Montrose
Heidi's Brooklyn Deli,-1,4.3,Montrose
Chang Thai Montrose Cuisine,-1,4.4,Montrose
Jetway Cafe,-1,4,Montrose
Mc Donald's,1,3.6,Montrose
STARVIN ARVINS,1,4.4,Montrose
Wendy's,1,3.4,Montrose
2 Rascals Brewing,-1,4.7,Montrose
Bid-U-Well Guest Ranch,-1,4.3,Crawford
Cold Stone Creamery,2,3.8,Montrose
Creekside Restaurant,-1,4.9,Montrose
Little Caesars Pizza,1,3.5,Montrose
Burger King,1,3.6,Montrose
Long John Silver's,1,3.5,Montrose
PJ's Neighborhood Pub,-1,4.2,Hotchkiss
Taco John's,1,3.6,Montrose
Taco Hut,1,4.5,Hotchkiss
SUBWAY®Restaurants,1,4,Hotchkiss
Pat's Bar and Grill,-1,4,Hotchkiss
Shell,2,-1,Hotchkiss
Snow Dogs Restaurant,1,4.6,Paonia
Viva Mexico LLC,2,4.3,Montrose
Louie's Pizza,-1,4.5,Paonia
MI Mexico,2,4.3,Montrose
SUBWAY®Restaurants,1,4,Grand Junction
Domino's Pizza,1,3.5,Grand Junction
Paradox Grille,-1,4.6,Gateway
Dairy Queen Grill & Chill,1,3.6,Grand Junction
Gateway Canyon Paradox Grill,-1,3.5,Gateway
Burger King,1,3.5,Grand Junction
Randy's Southside Diner,1,4.5,Grand Junction
Red Canyon Grille At Redlands,-1,4.2,Grand Junction
Agaveros,-1,-1,Whitewater
Dragon Treasure,-1,4.6,Grand Junction
Namaste Nepal Restaurant,-1,4.7,Grand Junction
5th Avenue Grill,2,4.6,Nucla
Tropix Hawaiian BBQ,-1,4.4,Grand Junction
Blondies,2,4.5,Naturita
Uncle Reed's Restaurant at the Rimrock Hotel,-1,-1,Nucla
Have Cooker Will Travel,2,-1,Grand Junction
Mary's Restaurant,-1,4.4,Grand Junction
U Top It Frozen Yogurt,1,4.8,Grand Junction
cocina and cantina,-1,-1,Grand Junction
Thai Smile,-1,-1,Grand Junction
Capitol Reef Resort,-1,4.2,Torrey
Rim Rock Restaurant,2,4.3,Torrey
Broken Spur Inn & Steakhouse,-1,4.4,Torrey
Stan's Burger Shack,1,4.4,Hanksville
Blondie's Eatery & Gift,1,4.5,Hanksville
Duke's Slickrock Grill,2,4.6,Hanksville
PetroUS,-1,1,Torrey
Rim Rock Patio,-1,4.3,Torrey
La Cueva Restaurante Mexicano,-1,3.9,Torrey
Noor Hotel of Capitol Reef,-1,4,Torrey
SUBWAY®Restaurants,1,3.8,Torrey
Red Cliff Restaurant,-1,4.1,Torrey
Slackers,-1,4.4,Torrey
Luna Mesa Cafe,-1,4.5,Torrey
Red Cliffe BBQ,-1,-1,4487
SUBWAY®Restaurants,1,3.2,Milford
Penny's Diner,1,4.2,Milford
Brody's Taco,-1,4.4,Milford
The Station Restaurant,2,3.6,Milford
CNC Pizza,-1,1,Milford
This -N- That Eatery,-1,5,Milford
Derailed Bar & Grill,-1,3.9,Milford
Flat Iron Cafe,-1,4.3,Milford
Sorrel River Ranch Resort and Spa,-1,4.3,Moab
The Blu Pig,2,4.2,Moab
Moab Brewery,-1,4,Moab
Miguel's Baja Grill,2,4.3,Moab
Peace Tree Juice Café Inc. - Moab,2,3.9,Moab
Milt's Stop & Eat,2,4.3,Moab
Pasta Jay's,2,4.1,Moab
Desert Bistro,2,4.7,Moab
Zax Restaurant,2,4.1,Moab
Eddie Mc Stiff's,2,3.7,Moab
Moab Diner,2,4.4,Moab
Pizza Hut,1,3.2,Moab
The Atomic Grill & Lounge,2,3.9,Moab
Love Muffin Cafe,2,4.5,Moab
Sunset Grill,3,4,Moab
Sabaku Sushi,2,4.5,Moab
Wake & Bake Cafe,1,3.8,Moab
Fiesta Mexicana,2,4.2,Moab
La Hacienda,2,3.9,Moab
Wendy's,1,3,Moab
Denny's,1,2.9,Moab
Mc Donald's,1,2.9,Moab
The Broken Oar,2,4.2,Moab
Sweet Cravings Bakery + Bistro,2,4.4,Moab
Moab Grill,-1,4,Moab
Burger King,1,3.3,Moab
Arches Thai,2,4.2,Moab
The Spoke on Center,2,4,Moab
Spitfire Smokehouse,-1,5,Moab
Yummy Town Food Truck,-1,5,Moab
Giliberto's Mexican Taco Shop,1,4,Moab
98 Center Restaurant,-1,4.7,Moab
Pasta Jay's,-1,3.2,Moab
Susie's Branding Iron Restaurant,-1,4.4,Moab
River Grill Restaurant,-1,4.1,Moab
Burger King,1,3,Green River
West Winds Restaurant,2,3.8,Green River
Chow Hound,-1,4.3,Green River
Green River Coffee Co,2,4,Green River
Blimpie,1,3.5,Green River
Eklectica Coffee & Collectables,2,4.5,Moab
Singha Thai Cuisine,2,4.2,Moab
CAMPFIRE SMOKE 'N GRILL,-1,-1,Moab
Moab Kitchen,1,4.8,Moab
Antica Forma,-1,5,Moab
Yeti's Frozen Blast,-1,3.4,Moab
La Sal House,-1,5,Moab
Pancake Haus,2,3.6,Moab
Bangkok House Too,2,3.9,Moab
Szechuan Restaurant,2,2.6,Moab
Domino's Pizza,1,4.1,Moab
El Charro Loco,2,4.4,Moab
Chi Chi’s Lunchbox,-1,4.9,Moab
gramas,-1,-1,Moab
Hidden cuisine,-1,4.9,Moab
The Cowboy Grill,-1,-1,Moab
Tamarisk Restaurant,2,4.3,Green River
La Veracruzana,2,4,Green River
Tacos La Pasadita,1,4.6,Green River
Bridgeport Inn,-1,3.8,Bridgeport
SUBWAY®Restaurants,1,3.8,Yerington
Shell,2,3.1,Hawthorne
Heyday Inn,2,4.6,Wellington
Mc Donald's,1,3.1,Hawthorne
Round Table Pizza,2,3.8,Yerington
Mc Donald's,1,3.2,Yerington
Wong's Chinese Fast Food,-1,3.6,Hawthorne
peppers place,-1,4.5,Hawthorne
Parra's,-1,4.9,Yerington
Port Of Subs,1,4.1,Hawthorne
Broaster Chicken,-1,5,Yerington
Walker Burger,1,4.8,Coleville
Three 95 mexican cafe,-1,4.4,Bridgeport
High Sierra Bakery,-1,5,Bridgeport
Sportsmen's Inn Restaurant,2,4,Bridgeport
Mountain View Barbeque,2,4.6,Coleville
El Alteno,-1,4.4,Yerington
Broaster Chicken,-1,3.6,Hawthorne
El Superior Restaurant,-1,4.5,Yerington
Tailgaters Sports Bar,-1,4.2,Yerington
Maggie's Once More,2,4.3,Hawthorne
Old Nevada Pizza,-1,4.5,Hawthorne
El Capitan Restaurant,-1,3.8,Hawthorne
Giuseppe's Steak house,-1,4.3,Yerington
China Chef,-1,4.3,Yerington
El Cortesz,1,4.2,Yerington
Sherry's Stage Stop Restaurant,-1,4.6,Yerington
Rhino's Bar & Grille,-1,3.9,Bridgeport
Burger Barn,-1,4.5,Bridgeport
Iggy & Squiggy's Junction Bar & Grill,-1,4.8,Gardnerville
Hotel Becket Lake Tahoe,-1,3.9,South Lake Tahoe
Marriott's Timber Lodge,-1,4.6,South Lake Tahoe
1862 Hot Springs Resort & Spa,-1,4.1,Gardnerville
Strawberry Lodge,-1,4,Kyburz
19 Kitchen Bar,3,4,Stateline
Ciera Steak + Chophouse,3,4.1,Stateline
Homewood Mountain Resort,-1,4.4,Homewood
Cinnabon - Harveys Casino,1,3.5,Stateline
Cook's Station,1,4.7,Pioneer
Fatburger,2,3.1,Stateline
West Shore Cafe and Inn,-1,4.1,Homewood
Nestlé Toll House Café By Chip,-1,3.3,South Lake Tahoe
Base Camp Pizza Co.,2,4.5,South Lake Tahoe
Gold Vine Grill,2,4.5,Somerset
Kalani's,3,4.1,South Lake Tahoe
Riva Grill On the Lake,3,3.7,South Lake Tahoe
Beacon Bar & Grill,2,4.3,South Lake Tahoe
The Brewery At Lake Tahoe,2,4.1,South Lake Tahoe
Ernie's Coffee Shop,2,4.5,South Lake Tahoe
The Bear Moon Bar & Grill,-1,4.4,South Lake Tahoe
Driftwood Cafe,2,4.3,South Lake Tahoe
Primos Italian Bistro,2,4.5,South Lake Tahoe
Scusa Italian Ristorante,2,4.6,South Lake Tahoe
Jimmy's Restaurant at The Landing Tahoe Resort & Spa,-1,4.5,South Lake Tahoe
SUBWAY®Restaurants,1,3.7,South Lake Tahoe
Chart House,3,4.5,Stateline
Applebee’s Grill + Bar,2,4.1,South Lake Tahoe
SUBWAY®Restaurants,1,4.1,South Lake Tahoe
The Getaway Cafe,2,4.7,South Lake Tahoe
SUBWAY®Restaurants,1,3.4,South Lake Tahoe
The Fresh Ketch,2,2.7,South Lake Tahoe
SUBWAY®Restaurants,1,3.6,Zephyr Cove
Forest Buffet,-1,3.2,Stateline
Burger Barn,-1,4.4,Pollock Pines
Beach House,2,4.2,South Lake Tahoe
IHOP,1,4,South Lake Tahoe
Brooks' Bar & Deck at Edgewood Tahoe,2,4.2,Stateline
Nepheles,2,4.2,South Lake Tahoe
Freshies Restaurant & Bar,2,4.4,South Lake Tahoe
Sprouts Cafe,2,4.6,South Lake Tahoe
SUBWAY®Restaurants,1,4.3,Arnold
Restaurant At the Pier,-1,5,South Lake Tahoe
The Naked Fish,2,4.3,South Lake Tahoe
The Red Hut Cafe,1,4.4,South Lake Tahoe
FiRE+iCE,2,4.2,South Lake Tahoe
Tahoe Keys Marina & Yacht Club,-1,3.4,South Lake Tahoe
Off the Hook,2,4.3,South Lake Tahoe
Evan's American Gourmet Cafe,3,4.8,South Lake Tahoe
Cafe Fiore,2,4.6,South Lake Tahoe
Denny's,1,3.5,South Lake Tahoe
Sushi Pier Tahoe,2,4.2,Stateline
Blue Dog Gourmet Pizza,2,4.1,South Lake Tahoe
Keys Cafe,-1,4.6,South Lake Tahoe
Gunbarrel Tavern & Eatery,3,3.2,South Lake Tahoe
Fox & Hound Smokehouse Grill & Bar,2,4.2,Stateline
Pizza Hut,1,3.3,South Lake Tahoe
Tahoe Bowl,-1,4,South Lake Tahoe
Baja Fresh,1,4,South Lake Tahoe
Blue Angel Cafe & Catering Co.,2,4.4,South Lake Tahoe
Port of Subs,1,4.5,South Lake Tahoe
Harvest Inn, St. Helena, Napa Valley,-1,4.5,Saint Helena
Bardessono,3,4.7,Yountville
Carneros Resort and Spa,-1,4.6,Napa
Bottega Napa Valley,3,4.5,Yountville
The Meritage Resort and Spa,-1,4.4,Napa
Farmhouse Inn,-1,4.7,Forestville
The French Laundry,4,4.6,Yountville
Ad Hoc,3,4.5,Yountville
Hop Monk Tavern Sebastopol,2,4.3,Sebastopol
Santé,4,4.4,Sonoma
Napa Valley Wine Train,-1,4.3,Napa
V. Sattui,-1,4.5,Saint Helena
Rutherford Grill,2,4.6,Rutherford
River Rock Casino,-1,3.9,Geyserville
Subway,1,5,Napa
the girl & the fig,2,4.5,Sonoma
Yeti,2,4.4,Glen Ellen
Hop Monk Tavern Sonoma,2,4.3,Sonoma
The Culinary Institute of America at Greystone,-1,4.3,Saint Helena
Francis Ford Coppola Winery,-1,4.5,Geyserville
Morimoto Napa,4,4.2,Napa
Gott's Roadside,2,4.5,Napa
Bistro Jeanty,3,4.6,Yountville
Bouchon Bistro,3,4.5,Yountville
Sky Lounge,3,4.5,Santa Rosa
Bear Republic Brewing Co,-1,4.4,Healdsburg
Napa General Store,2,4.3,Napa
Mustards Grill,3,4.6,Napa
Auberge du Soleil, an Auberge Resort,4,4.7,Rutherford
The Restaurant at Meadowood,4,4.4,Saint Helena
Farmstead at Long Meadow Ranch,3,4.6,Saint Helena
Barndiva,3,4.6,Healdsburg
Goose and Gander,3,4.6,Saint Helena
Redd Wood,2,4.5,Yountville
Fume,2,4.4,Napa
Lucy Restaurant & Bar,3,4.2,Yountville
The Habit Burger Grill,1,4.3,Rohnert Park
Redd Restaurant,3,4.5,Yountville
Russian River Vineyards,1,4.5,Forestville
Gott's Roadside,2,4.5,Saint Helena
Bistro Don Giovanni,3,4.6,Napa
Mary's Pizza Shack,2,4.2,Sonoma
SUBWAY®Restaurants,1,4.3,Santa Rosa
Zazu Kitchen + Farm,3,4.2,Sebastopol
Hikuni,2,3.6,Santa Rosa
Rohnert Park Black Bear Diner,2,4,Rohnert Park
Olive Garden Italian Restaurant,2,4.2,Rohnert Park
Catelli's Restaurant,-1,4.6,Geyserville
SUBWAY®Restaurants,1,4,Santa Rosa
La Texanita Restaurant,2,4.2,Santa Rosa
Little Caesars Pizza,1,3.9,Napa
FARM at Carneros,4,4.4,Napa
SUBWAY®Restaurants,1,4,Santa Rosa
John Ash & Co.,3,4.3,Santa Rosa
Sazón Peruvian Cuisine,2,4.5,Santa Rosa
Calistoga Inn Restaurant & Brewery,-1,4.3,Calistoga
Home Run Pizza,2,4.3,Santa Rosa
Mary's Pizza Shack,2,4.1,Santa Rosa
La Toque,4,4.2,Napa
Jimtown Store,1,4.3,Healdsburg
Congress Hall,-1,4.5,Cape May
Virginia Hotel & Cottages,-1,4.5,Cape May
The Montreal Beach Resort,-1,4.3,Cape May
Hotel Alcott,-1,3.9,Cape May
The Star,-1,4.1,Cape May
Beach Shack,-1,4.4,Cape May
Chili's Grill & Bar,2,4,Millville
Dogfish Head Brewings & Eats,2,4.4,Rehoboth Beach
Royal Farms,-1,2.4,Milford
Auntie Anne's,1,1.3,Milford
The Lobster House,2,4.3,Cape May
Texas Roadhouse,2,4.5,Millville
Golden Corral,2,3.6,Vineland
Ruby Tuesday,2,3.8,Milford
The Blue Pig Tavern,2,4,Cape May
Adams Restaurant & Catering,2,4.1,North Wildwood
Morey's Piers,-1,4.5,Wildwood
Saladworks,2,4.1,Dover
Congress Hall-The Blue Pig Tavern,2,4.8,Cape May
Texas Roadhouse,2,4.4,Camden
Tim Hortons,1,3.9,Dover
Blue Water Grille at The Bolero Resort,-1,3.4,Wildwood
The Mad Batter Restaurant & Bar,2,4.3,Cape May
SUBWAY®Restaurants,1,3.8,Rehoboth Beach
Washington Inn,-1,4.7,Cape May
Ruby Tuesday,2,3.9,Rehoboth Beach
Union Park Dining Room,-1,4.3,Cape May
Half Full,2,4.7,Lewes
Hot Spot,-1,3.9,Wildwood
Where Pigs Fly Restaurant,2,3.9,Dover
Wawa,1,4,Cape May
The Greenview Inn,-1,4.2,Vineland
IHOP,1,4,Dover
Buffalo Wild Wings,2,3.9,Millville
Domino's Pizza,1,4,Dover
Buffalo Wild Wings,2,4,Dover
Bennigan's,2,3.6,Vineland
SUBWAY®Restaurants,1,4.5,Rehoboth Beach
Quahog's Seafood Shack,-1,3.9,Stone Harbor
Little Caesars Pizza,1,3.4,Vineland
Burger King,1,3.5,Milford
Papa Luigis,2,4,Millville
Little Caesars Pizza,1,3,Millville
Carolines By The Bay,2,4,Somers Point
Wawa,1,4.4,Vineland
Luigi's Pizza,1,4.5,Dover
SUBWAY®Restaurants,1,4,Millville
Moe's Southwest Grill,1,4.1,Millville
Popeyes Louisiana Kitchen,1,3.9,Vineland
Peter Shields Inn & Restaurant,2,4.8,Cape May
Concord Cafe,2,4.1,Avalon
Olive Garden Italian Restaurant,2,4.2,Mays Landing
Lewes Fishhouse Seafood Market,-1,2.9,Lewes
Subway,1,3.1,Vineland
SUBWAY®Restaurants,1,1,Bridgeton
Lazy Susans,2,4.1,Rehoboth Beach
SUBWAY®Restaurants,1,3.6,Milford
Aqua Grill,-1,3.1,Rehoboth Beach
Agave Mexican Restaurant,2,4.5,Lewes
The Doc's Place,2,4,Somers Point
L'Auberge Provencale Bed and Breakfast,-1,4.5,Boyce
Shaffer's Barbecue Services,-1,4,Edinburg
SUBWAY®Restaurants,1,4.1,Strasburg
Thai Winchester Restaurant,2,4.5,Winchester
Alamo Drafthouse Cinema,-1,4.6,Winchester
Blue Fox Billiards Bar & Grill,2,4.1,Winchester
SUBWAY®Restaurants,1,4.4,Winchester
Flying J Travel Center,-1,3.8,Clear Brook
I J Canns American Grille,2,4.2,Winchester
The Great American Grill Winchester,-1,-1,Winchester
Spring House Tavern,2,4.4,Woodstock
Olive Garden Italian Restaurant,2,4.3,Winchester
Ruby Tuesday,2,3.9,Winchester
Anthonys Jr,-1,4,Capon Bridge
Apple House,2,4.5,Linden
Northside Lanes,-1,4.3,Winchester
The Lost River Grill, Motel and B&B LLC,-1,4.5,Lost City
Element,2,4.4,Front Royal
Ginger Asian,2,3.8,Stephens City
Anthony's Pizza & Pasta,-1,4.3,Winchester
Popeyes Louisiana Kitchen,1,3.9,Winchester
Fox's Pizza Den,1,4.1,Strasburg
Metro Pizzeria,1,4.6,Winchester
SUBWAY®Restaurants,1,2.9,Winchester
SUBWAY®Restaurants,1,4.6,Stephens City
Carrabba's Italian Grill,2,4.3,Winchester
Cicis,1,3.9,Winchester
SUBWAY®Restaurants,1,4.1,Winchester
SUBWAY®Restaurants,1,3.4,Winchester
SUBWAY®Restaurants,1,4.3,Winchester
SUBWAY®Restaurants,1,3.1,Woodstock
SUBWAY®Restaurants,1,4,Front Royal
Golden Corral,2,4.1,Winchester
La Nicoise Cafe,2,4.5,Winchester
SUBWAY®Restaurants,1,5,Winchester
SUBWAY®Restaurants,1,2.7,Winchester
SUBWAY®Restaurants,1,3.5,Winchester
SUBWAY®Restaurants,1,4,Romney
SUBWAY®Restaurants,1,3.8,Stephens City
Sheetz,1,4,Winchester
SUBWAY®Restaurants,1,1.7,Winchester
SUBWAY®Restaurants,1,4.3,Winchester
Wendy's,1,3.7,Winchester
Brewbakers Restaurant,2,4.2,Winchester
SUBWAY®Restaurants,1,4,Moorefield
Sona Restaurant,2,4.5,Winchester
Ben's Diner,-1,4.1,Woodstock
Woodstock Cafe & Shoppes,2,4.6,Woodstock
Chuck E. Cheese's,2,4.1,Winchester
Hibachi Grill & Supreme Buffet,1,4,Winchester
Buffalo Wild Wings,2,4.2,Winchester
Tropical Smoothie Cafe,1,3.2,Front Royal
TGI Fridays,2,3.9,Front Royal
Village Square Restaurant,2,4.4,Winchester
Wendy's,1,3.6,Front Royal
Violino Ristorante Italiano,3,4.5,Winchester
Ashby Inn & Restaurant,3,4.6,Paris
Pizza Hut,1,3.4,Front Royal
Denny's,1,3.7,Strasburg
Piccadilly Grill Diner,-1,4.9,Winchester
Cutler's Restaurant and Bunch of Grapes Tavern,-1,3.6,Athens
Ruby Tuesday,2,3.6,Vienna
Ruby Tuesday,2,3.9,Athens
SUBWAY®Restaurants,1,2.7,Athens
Bob Evans,1,3.6,Athens
Little Caesars Pizza,1,4.3,Parkersburg
Casa Nueva,2,4.5,Athens
Ohio Valley Living Guide,-1,-1,Vienna
SUBWAY®Restaurants,1,3.7,Nelsonville
Western Sizzlin,2,4.1,Parkersburg
Little Caesars Pizza,1,3.8,Vienna
Lake Hope Lodge,2,4.8,Mc Arthur
Jackie O's,2,4.5,Athens
SUBWAY®Restaurants,1,3.3,Athens
SUBWAY® Restaurants,1,4.4,Pomeroy
Logan's Roadhouse,2,4.2,Vienna
SUBWAY®Restaurants,1,4.1,Point Pleasant
Little Caesars Pizza,1,3.8,Athens
Bob Evans,-1,3.9,Rio Grande
El Toril,-1,4.2,Gallipolis
SUBWAY®Restaurants,1,3,Ravenswood
Buffalo Wild Wings,2,3.8,Athens
SUBWAY®Restaurants,1,4.3,The Plains
SUBWAY,1,4.2,Belpre
The Pigskin Bar and Grille,2,4.3,Athens
Little Caesars Pizza,1,4,Point Pleasant
SUBWAY®Restaurants,1,3.6,Parkersburg
SUBWAY®Restaurants,1,4.2,Parkersburg
Outback Steakhouse,2,4.1,Vienna
Subway,1,4,Vienna
Little Caesars Pizza,1,3.4,Belpre
Subway,1,4.5,Gallipolis
SUBWAY®Restaurants,1,4.8,Ripley
SUBWAY®Restaurants,1,4.3,Ripley
Mc Donald's,1,3.8,Belpre
SUBWAY®Restaurants,1,2.7,Vincent
SUBWAY®Restaurants,1,4.1,Parkersburg
SUBWAY®Restaurants,1,2,Vienna
Subway,1,4,Parkersburg
Papa John's Pizza,1,3.9,Athens
Pizza Hut,1,3.7,Parkersburg
Little Caesars Pizza,1,4.2,Parkersburg
D.P. Dough,1,4.4,Athens
Pita Pit,1,4.2,Athens
Arby's,1,4.1,Athens
Papa John's Pizza,1,3.8,Parkersburg
SUBWAY®Restaurants,1,4.5,Glouster
Little Caesars Pizza,1,3.8,Ripley
Jimmy John's,1,4.4,Parkersburg
Lui Lui Restaurant,2,4.5,Athens
Fusion Japanese Steak House,2,4.5,Vienna
Chipotle Mexican Grill,1,3.9,Athens
Mc Donald's,1,3.7,Ravenswood
Broneys Alumni Grill,2,3.4,Athens
Wild Horse Café,2,3.9,Pomeroy
Mc Donald's,1,3.5,Point Pleasant
SUBWAY®Restaurants,1,4.2,Rio Grande
SUBWAY®Restaurants,1,4.4,Mc Arthur
Gino's Pizza & Spaghetti House,-1,4.1,Point Pleasant
George's Place Bar & Grill,-1,4.3,Parkersburg
SUBWAY®Restaurants,1,3.6,Batesville
Ertel Cellars Winery Inc,-1,4.6,Batesville
White Castle,1,4.1,Shelbyville
Texas Roadhouse,2,4.2,Columbus
SUBWAY®Restaurants,1,4.2,North Vernon
SUBWAY®Restaurants,1,4.1,Versailles
SUBWAY®Restaurants,1,4,Greensburg
Papa John's Pizza,1,3.8,Columbus
SUBWAY®Restaurants,1,3.6,Columbus
SUBWAY®Restaurants,1,4.1,Seymour
SUBWAY®Restaurants,1,3.8,Columbus
SUBWAY®Restaurants,1,3.9,Columbus
Little Caesars Pizza,1,3.9,Seymour
SUBWAY®Restaurants,1,4.2,Madison
SUBWAY®Restaurants,1,4.3,Aurora
Pizza Hut,1,2.9,Columbus
Cracker Barrel Old Country Store,2,4.1,Seymour
Mark Pi's China Gate,2,4.2,Columbus
SUBWAY®Restaurants,1,3.8,Seymour
Stone's,-1,4.6,Greensburg
Chipotle Mexican Grill,1,4.3,Columbus
SUBWAY®Restaurants,1,3.9,Seymour
Brau Haus,-1,4.4,Oldenburg
SUBWAY®Restaurants,1,3.9,Shelbyville
Arni's,1,4.3,Columbus
Red Lobster,2,4.3,Columbus
The Sherman,-1,4.1,Batesville
Crossroads Family Restaurant,2,4.5,Versailles
Larrison's Diner,-1,4.4,Seymour
ZwanzigZ Pizza,2,4.5,Columbus
Buffalo Wild Wings,2,2.9,Seymour
Columbus Bar,1,4.3,Columbus
Rally's,1,3.9,Columbus
White Castle,1,4,Columbus
Wendy's,1,3.9,Batesville
Mancino's Pizza & Grinders,1,4.4,Columbus
Travel Centers of America,2,3.7,Seymour
Pizzalicious,-1,4.6,Westport
Arby's,1,3.9,Greensburg
A&W Restaurant,1,4.5,Greensburg
Dairy Queen Grill & Chill,1,4.2,Columbus
Stream Cliff Farm, Restaurant & Winery,-1,4.6,Commiskey
Mac's,-1,4.5,North Vernon
